,movie_title,actor_name,actor_id
6693,the return of tanya tucker: featuring brandi carlile,Kathlyn Horan (director),
6694,armageddon time,Anne Hathaway,1813.0
6695,call jane,Elizabeth Banks,9281.0
6696,causeway,Jennifer Lawrence,72129.0
6697,prey for the devil,Jacqueline Byers,1400939.0
6698,run sweetheart run,Ella Balinska,2092879.0
6699,the wonder,Florence Pugh,1373737.0
6700,the independent,Jodie Turner-Smith,1695989.0
6701,enola holmes 2,Millie Bobby Brown,1356210.0
6702,my father's dragon,Jacob Tremblay,1277188.0
6703,weird: the al yankovic story,Daniel Radcliffe,10980.0
6704,the estate,Toni Collette,3051.0
6705,the minute you wake up dead,Cole Hauser,6614.0
6706,dear zoe,Sadie Sink,1590797.0
6707,something in the dirt,Aaron Moorhead,583479.0
6708,aqua teen forever: plantasm,Dana Snyder,74337.0
6709,guillermo del toro's pinocchio,Ewan McGregor,3061.0
6710,falling for christmas,Lindsay Lohan,49265.0
6711,black panther: wakanda forever,Letitia Wright,1083010.0
6712,the fabelmans,Michelle Williams,1812.0
6713,spirited,Will Ferrell,23659.0
6714,is that black enough for you?!?,Margaret Avery,13307.0
6715,paradise city,John Travolta,8891.0
6716,poker face,Russell Crowe,934.0
6717,a christmas story christmas,Peter Billingsley,12708.0
6718,she said,Carey Mulligan,36662.0
6719,the menu,Ralph Fiennes,5469.0
6720,disenchanted,Amy Adams,9273.0
6721,slumberland,Jason Momoa,117642.0
6722,bones and all,Taylor Russell,1353827.0
6723,the inspection,Jeremy Pope,1974324.0
6724,scrooge: a christmas carol,Luke Evans,114019.0
6725,lamborghini: the man behind the legend,Frank Grillo,81685.0
6726,the people we hate at the wedding,Allison Janney,19.0
6727,strange world,Jake Gyllenhaal,131.0
6728,glass onion: a knives out mystery,Daniel Craig,8784.0
6729,devotion,Jonathan Majors,1674162.0
6730,nanny,Anna Diop,1425924.0
6731,the noel diary,Justin Hartley,1222596.0
6732,white noise,Adam Driver,1023139.0
6733,violent night,David Harbour,35029.0
6734,emancipation,Will Smith,2888.0
6735,spoiler alert,Jim Parsons,5374.0
6736,diary of a wimpy kid: rodrick rules,Hunter Dillon,1882895.0
6737,darby and the dead,Riele Downs,1470305.0
6738,lady chatterley's lover,Emma Corrin,2324569.0
6739,the eternal daughter,Tilda Swinton,3063.0
6740,almighty zeus,Chris Soriano,3207817.0
6741,roald dahl's matilda the musical,Alisha Weir,2442117.0
6742,empire of light,Olivia Colman,39187.0
6743,night at the museum: kahmunrah rises again,Joshua Bassett,1975658.0
6744,the whale,Brendan Fraser,18269.0
6745,something from tiffany's,Zoey Deutch,1059597.0
6746,detective knight: redemption,Paul Johansson,73035.0
6747,the mean one,David Howard Thornton,1880016.0
6748,avatar: the way of water,Sam Worthington,65731.0
6749,puss in boots: the last wish,Antonio Banderas,3131.0
6750,babylon,Brad Pitt,287.0
6751,whitney houston: i wanna dance with somebody,Naomi Ackie,1537686.0
6752,the pale blue eye,Christian Bale,3894.0
6753,women talking,Rooney Mara,108916.0
6754,a man called otto,Tom Hanks,31.0
6755,"alice, darling",Anna Kendrick,84223.0
6756,m3gan,Allison Williams,1255540.0
6757,the old way,Nicolas Cage,2963.0
6758,the devil conspiracy,Alice Orr-Ewing,1467145.0
6759,plane,Gerard Butler,17276.0
6760,house party,Tosin Cole,1360152.0
6761,sick,Gideon Adlon,1803286.0
6762,the drop,Anna Konkle,1489288.0
6763,dog gone,Rob Lowe,2879.0
6764,there's something wrong with the children,Alisha Wainwright,1519512.0
6765,missing,Storm Reid,1344344.0
6766,the son,Hugh Jackman,6968.0
6767,when you finish saving the world,Julianne Moore,1231.0
6768,detective knight: independence,Bruce Willis,62.0
6769,kids vs. aliens,Dominic Mariche,2140706.0
6770,teen wolf: the movie,Tyler Posey,53280.0
6771,you people,Jonah Hill,21007.0
6772,shotgun wedding,Jennifer Lopez,16866.0
6773,maybe i do,Diane Keaton,3092.0
6774,life upside down,Danny Huston,6413.0
6775,fear,Joseph Sikora,82631.0
6776,knock at the cabin,Dave Bautista,543530.0
6777,80 for brady,Lily Tomlin,10437.0
6778,the locksmith,Ryan Phillippe,11864.0
6779,baby ruby,Noémie Merlant,1385600.0
6780,freedom's path,Gerran Howell,1234583.0
6781,the wedding hustler,Chris Soriano,3207817.0
6782,magic mike's last dance,Channing Tatum,38673.0
6783,sharper,Julianne Moore,1231.0
6784,your place or mine,Reese Witherspoon,368.0
6785,somebody i used to know,Alison Brie,88029.0
6786,consecration,Jena Malone,20089.0
6787,the outwaters,Robbie Banfitch,1678747.0
6788,ant-man and the wasp: quantumania,Paul Rudd,22226.0
6789,cocaine bear,Keri Russell,41292.0
6790,we have a ghost,David Harbour,35029.0
6791,luther: the fallen sun,Idris Elba,17605.0
6792,jesus revolution,Joel Courtney,518627.0
6793,bruiser,Trevante Rhodes,1650301.0
6794,linoleum,Jim Gaffigan,84407.0
6795,god's time,Ben Groh,3514777.0
6796,creed iii,Michael B. Jordan,135651.0
6797,operation fortune: ruse de guerre,Jason Statham,976.0
6798,a little white lie,Michael Shannon,335.0
6799,children of the corn,Elena Kampouris,1278724.0
6800,palm trees and power lines,Lily McInerny,3228422.0
6801,the year between,Alex Heller,3325345.0
6802,unseen,Midori Francis,1984116.0
6803,craving,Rachel Amanda Bryant,2042783.0
6804,scream vi,Melissa Barrera,1373659.0
6805,65,Adam Driver,1023139.0
6806,champions,Woody Harrelson,57755.0
6807,chang can dunk,Bloom Li,105078.0
6808,southern gospel,Max Ehrich,211896.0
6809,shazam! fury of the gods,Zachary Levi,69899.0
6810,boston strangler,Keira Knightley,116.0
6811,the magician's elephant,Noah Jupe,1590759.0
6812,moving on,Jane Fonda,6352.0
6813,wildflower,Kiernan Shipka,934289.0
6814,supercell,Skeet Ulrich,22108.0
6815,pinball: the man who saved the game,Mike Faist,1423520.0
6816,john wick: chapter 4,Keanu Reeves,6384.0
6817,a good person,Florence Pugh,1373737.0
6818,the tutor,Garrett Hedlund,9828.0
6819,last sentinel,Kate Bosworth,7517.0
6820,adalynn,Sydney Carvill,3252034.0
6821,dungeons & dragons: honor among thieves,Chris Pine,62064.0
6822,murder mystery 2,Adam Sandler,19292.0
6823,tetris,Taron Egerton,1303037.0
6824,spinning gold,Jeremy Jordan,1188558.0
6825,space oddity,Kyle Allen,1562074.0
6826,a thousand and one,Teyana Taylor,964679.0
6827,assassin,Nomzamo Mbatha,1661171.0
6828,acidman,Thomas Haden Church,19159.0
6829,malum,Jessica Sula,1221085.0
6830,miracle at manchester,Eddie McClintock,120679.0
6831,the super mario bros. movie,Chris Pratt,73457.0
6832,air,Matt Damon,1892.0
6833,praise this,Chloe Bailey,86800.0
6834,showing up,Michelle Williams,1812.0
6835,paint,Owen Wilson,887.0
6836,on a wing and a prayer,Dennis Quaid,6065.0
6837,chupa,Demián Bichir,76961.0
6838,how to blow up a pipeline,Ariela Barer,82764.0
6839,one true loves,Phillipa Soo,1631814.0
6840,beautiful disaster,Dylan Sprouse,95686.0
6841,renfield,Nicholas Hoult,3292.0
6842,beau is afraid,Joaquin Phoenix,73421.0
6843,the pope's exorcist,Russell Crowe,934.0
6844,mafia mamma,Toni Collette,3051.0
6845,sweetwater,Everett Osborne,3518995.0
6846,nefarious,Sean Patrick Flanery,54789.0
6847,rare objects,Julie Mayorga,1717624.0
6848,quasi,Jay Chandrasekhar,52049.0
6849,evil dead rise,Lily Sullivan,1186659.0
6850,guy ritchie's the covenant,Jake Gyllenhaal,131.0
6851,ghosted,Chris Evans,16828.0
6852,chevalier,Kelvin Harrison Jr.,1344361.0
6853,somewhere in queens,Ray Romano,15757.0
6854,carmen,Melissa Barrera,1373659.0
6855,a tourist's guide to love,Rachael Leigh Cook,38581.0
6856,the artifice girl,Lance Henriksen,2714.0
6857,peter pan & wendy,Jude Law,9642.0
6858,"are you there god? it's me, margaret.",Rachel McAdams,53714.0
6859,big george foreman,Khris Davis,2073341.0
6860,sisu,Jorma Tommila,148012.0
6861,clock,Dianna Agron,141687.0
6862,guardians of the galaxy vol. 3,Chris Pratt,73457.0
6863,love again,Priyanka Chopra,77234.0
6864,one ranger,Thomas Jane,11155.0
6865,book club: the next chapter,Diane Keaton,3092.0
6866,the mother,Jennifer Lopez,16866.0
6867,fool's paradise,Charlie Day,95101.0
6868,hypnotic,Ben Affleck,880.0
6869,crater,Isaiah Russell-Bailey,2392706.0
6870,knights of the zodiac,Mackenyu,1566805.0
6871,mercy,Jonathan Rhys Meyers,1244.0
6872,monica,Trace Lysette,1472754.0
6873,the starling girl,Eliza Scanlen,1669125.0
6874,rally road racers,Jimmy O. Yang,1468779.0
6875,fast x,Vin Diesel,12835.0
6876,white men can't jump,Sinqua Walls,967617.0
6877,master gardener,Joel Edgerton,33192.0
6878,sanctuary,Margaret Qualley,1392137.0
6879,robots,Shailene Woodley,94185.0
6880,moon garden,Augie Duke,1014696.0
6881,the little mermaid,Halle Bailey,1735828.0
6882,about my father,Sebastian Maniscalco,299743.0
6883,kandahar,Gerard Butler,17276.0
6884,the machine,Bert Kreischer,1187274.0
6885,you hurt my feelings,Julia Louis-Dreyfus,15886.0
6886,the wrath of becky,Lulu Wilson,1883866.0
6887,reality,Sydney Sweeney,115440.0
6888,spider-man: across the spider-verse,Shameik Moore,587506.0
6889,the boogeyman,Sophie Thatcher,1981044.0
6890,past lives,Greta Lee,1260481.0
6891,shooting stars,Mookie Cook,3552794.0
6892,transformers: rise of the beasts,Anthony Ramos,1560244.0
6893,flamin' hot,Jesse Garcia,66525.0
6894,dalÃ­land,Ben Kingsley,2282.0
6895,jagged mind,Maisie Richardson-Sellers,1399526.0
6896,the flash,Ezra Miller,132157.0
6897,elemental,Leah Lewis,1087262.0
6898,asteroid city,Jason Schwartzman,17881.0
6899,extraction 2,Chris Hemsworth,74568.0
6900,the blackening,Grace Byers,1434481.0
6901,surrounded,Letitia Wright,1083010.0
6902,no hard feelings,Jennifer Lawrence,72129.0
6903,the perfect find,Gabrielle Union,17773.0
6904,world's best,Utkarsh Ambudkar,929511.0
6905,god is a bullet,Nikolaj Coster-Waldau,12795.0
6906,wonderwell,Carrie Fisher,4.0
6907,indiana jones and the dial of destiny,Harrison Ford,3.0
6908,"ruby gillman, teenage kraken",Lana Condor,1452046.0
6909,nimona,Chloë Grace Moretz,56734.0
6910,confidential informant,Mel Gibson,2461.0
6911,prisoner's daughter,Kate Beckinsale,3967.0
6912,the unseen,R.J. Mitte,
6913,sound of freedom,Jim Caviezel,8767.0
6914,insidious: the red door,Ty Simpkins,17181.0
6915,joy ride,Ashley Park,1285023.0
6916,the out-laws,Adam DeVine,212604.0
6917,earth mama,Tia Nomore,3683896.0
6918,biosphere,Sterling K. Brown,1225953.0
6919,cocaine shark,Samantha Coolidge,2891467.0
6920,mission: impossible â dead reckoning part one,Tom Cruise,500.0
6921,they cloned tyrone,John Boyega,236695.0
6922,theater camp,Noah Galvin,1472747.0
6923,barbie,Margot Robbie,234352.0
6924,oppenheimer,Cillian Murphy,2037.0
6925,cobweb,Lizzy Caplan,51988.0
6926,the beanie bubble,Zach Galifianakis,58225.0
6927,the venture bros.: radiant is the blood of the baboon heart,James Urbaniak,58528.0
6928,zoey 102,Jamie Lynn Spears,94818.0
6929,haunted mansion,LaKeith Stanfield,1200864.0
6930,sympathy for the devil,Nicolas Cage,2963.0
6931,circus maximus,Lizzielou Corfixen,3410657.0
6932,happiness for beginners,Ellie Kemper,475512.0
6933,war pony,Jojo Bapteise Whiting,3527831.0
6934,the unknown country,Lily Gladstone,1183917.0
6935,blue hour: the disappearance of nick brandreth,Morgan DeTogne,4019871.0
6936,teenage mutant ninja turtles: mutant mayhem,Micah Abbey,2343267.0
6937,mike & fred vs the dead,Felissa Rose,74673.0
6938,meg 2: the trench,Jason Statham,976.0
6939,shortcomings,Justin H. Min,1442976.0
6940,dreamin' wild,Casey Affleck,1893.0
6941,corner office,Jon Hamm,65717.0
6942,what comes around,Summer Phoenix,34543.0
6943,the passenger,Johnny Berchtold,1979105.0
6944,the last voyage of the demeter,Corey Hawkins,1154054.0
6945,heart of stone,Gal Gadot,90633.0
6946,"red, white & royal blue",Taylor Zakhar Perez,2648891.0
6947,jules,Ben Kingsley,2282.0
6948,inside man,Emile Hirsch,46593.0
6949,blue beetle,Xolo Maridueña,1185997.0
6950,strays,Will Ferrell,23659.0
6951,the monkey king,Jimmy O. Yang,1468779.0
6952,landscape with invisible hand,Asante Blackk,2104697.0
6953,birth/rebirth,Marin Ireland,164094.0
6954,back on the strip,Wesley Snipes,10814.0
6955,the adults,Michael Cera,39995.0
6956,gran turismo,David Harbour,35029.0
6957,retribution,Liam Neeson,3896.0
6958,vacation friends 2,John Cena,56446.0
6959,you are so not invited to my bat mitzvah,Sunny Sandler,1271681.0
6960,bottoms,Rachel Sennott,1976054.0
6961,golda,Helen Mirren,15735.0
6962,the hill,Colin Ford,74539.0
6963,the equalizer 3,Denzel Washington,5292.0
6964,the good mother,Hilary Swank,448.0
6965,all fun and games,Natalia Dyer,1039011.0
6966,yoshiki: under the sky,Yoshiki,814150.0
6967,the nun ii,Taissa Farmiga,527313.0
6968,my big fat greek wedding 3,Nia Vardalos,54645.0
6969,sitting in bars with cake,Yara Shahidi,118372.0
6970,aristotle and dante discover the secrets of the universe,Max Pelayo,3268155.0
6971,after everything,Josephine Langford,1753914.0
6972,a haunting in venice,Kenneth Branagh,11181.0
6973,dumb money,Paul Dano,17142.0
6974,love at first sight,Haley Lu Richardson,1286328.0
6975,a million miles away,Michael Peña,454.0
6976,the retirement plan,Nicolas Cage,2963.0
6977,outlaw johnny black,Michael Jai White,64856.0
6978,camp hideout,Ethan Drew,2170202.0
6979,the inventor,Stephen Fry,11275.0
6980,expend4bles,Jason Statham,976.0
6981,spy kids: armageddon,Gina Rodriguez,180486.0
6982,reptile,Benicio del Toro,1121.0
6983,cassandro,Gael García Bernal,258.0
6984,flora and son,Eve Hewson,933271.0
6985,no one will save you,Kaitlyn Dever,481337.0
6986,it lives inside,Megan Suri,2073513.0
6987,everybody dies by the end,Vinny Curran,1074561.0
6988,the kill room,Uma Thurman,139.0
6989,the creator,John David Washington,1117313.0
6990,saw x,Tobin Bell,2144.0
6991,fair play,Phoebe Dynevor,1232756.0
6992,heist 88,Courtney B. Vance,24047.0
6993,the re-education of molly singer,Britt Robertson,52018.0
6994,deliver us,Lee Roy Kunz,1116309.0
6995,oracle,Ryan Destiny,1711828.0
6996,appendage,Hadley Robinson,2311924.0
6997,the exorcist: believer,Leslie Odom Jr.,1254614.0
6998,pet sematary: bloodlines,Jackson White,1898600.0
6999,totally killer,Kiernan Shipka,934289.0
7000,v/h/s/85,Alex Gallick,
7001,the caine mutiny court-martial,Kiefer Sutherland,2628.0
7002,dicks: the musical,Megan Mullally,52119.0
7003,foe,Saoirse Ronan,36592.0
7004,she came to me,Peter Dinklage,22970.0
7005,the burial,Jamie Foxx,134.0
7006,desperation road,Garrett Hedlund,9828.0
7007,miranda's victim,Abigail Breslin,17140.0
7008,cat person,Emilia Jones,1331023.0
7009,the mill,Lil Rel Howery,1488961.0
7010,down low,Zachary Quinto,17306.0
7011,dark harvest,Casey Likes,3128163.0
7012,taylor swift: the eras tour,Taylor Swift,212208.0
7013,dear david,Augustus Prew,3309.0
7014,divinity,Stephen Dorff,10822.0
7015,in the fire,Amber Heard,55085.0
7016,killers of the flower moon,Leonardo DiCaprio,6193.0
7017,pain hustlers,Emily Blunt,5081.0
7018,nyad,Annette Bening,516.0
7019,old dads,Bill Burr,109708.0
7020,butcher's crossing,Nicolas Cage,2963.0
7021,the other zoey,Josephine Langford,1753914.0
7022,sick girl,Nina Dobrev,19961.0
7023,the persian version,Layla Mohammadi,3161254.0
7024,five nights at freddy's,Josh Hutcherson,27972.0
7025,under the boardwalk,Keke Palmer,74688.0
7026,freelance,John Cena,56446.0
7027,the holdovers,Paul Giamatti,13242.0
7028,the killer,Michael Fassbender,17288.0
7029,fingernails,Jessie Buckley,1498158.0
7030,sight,Terry Chen,11677.0
7031,priscilla,Cailee Spaeny,1683343.0
7032,suitable flesh,Heather Graham,69122.0
7033,hell house llc origins: the carmichael manor,Bridget Rose Perrotta,3755112.0
7034,what happened at 625 river road,Francheska Pujols,3371678.0
7035,quiz lady,Awkwafina,1625558.0
7036,rustin,Colman Domingo,91671.0
7037,the marsh king's daughter,Daisy Ridley,1315036.0
7038,what happens later,Meg Ryan,5344.0
7039,all dirt roads taste of salt,Charleen McClure,3820536.0
7040,helen's dead,Annabelle Dexter-Jones,1102331.0
7041,at the gates,Miranda Otto,502.0
7042,rumble through the dark,Aaron Eckhart,6383.0
7043,the marvels,Brie Larson,60073.0
7044,dream scenario,Nicolas Cage,2963.0
7045,journey to bethlehem,Fiona Palomo,2638304.0
7046,your lucky day,Angus Cloud,2352372.0
7047,it's a wonderful knife,Joel McHale,74949.0
7048,manodrome,Jesse Eisenberg,44735.0
7049,the master chief: part one,Chris Soriano,3207817.0
7050,best. christmas. ever!,Brandy Norwood,33285.0
7051,the hunger games: the ballad of songbirds & snakes,Tom Blyth,1524100.0
7052,trolls band together,Anna Kendrick,84223.0
7053,thanksgiving,Patrick Dempsey,18352.0
7054,next goal wins,Michael Fassbender,17288.0
7055,saltburn,Barry Keoghan,1290466.0
7056,may december,Natalie Portman,524.0
7057,dashing through the snow,Lil Rel Howery,1488961.0
7058,please don't destroy: the treasure of foggy mountain,Ben Marshall,3564599.0
7059,leo,Adam Sandler,19292.0
7060,wish,Ariana DeBose,1437491.0
7061,napoleon,Joaquin Phoenix,73421.0
7062,maestro,Carey Mulligan,36662.0
7063,leave the world behind,Julia Roberts,1204.0
7064,good burger 2,Kenan Thompson,77330.0
7065,genie,Melissa McCarthy,55536.0
7066,family switch,Jennifer Garner,9278.0
7067,renaissance: a film by beyoncé,Beyoncé,14386.0
7068,silent night,Joel Kinnaman,92404.0
7069,candy cane lane,Eddie Murphy,776.0
7070,eileen,Thomasin McKenzie,1356758.0
7071,the shift,Kristoffer Polaha,159386.0
7072,holiday twist,Kelly Stables,107791.0
7073,abigail,Ava Cantrell,1185732.0
7074,waitress: the musical,Sara Bareilles,112024.0
7075,poor things,Emma Stone,54693.0
7076,origin,Aunjanue Ellis-Taylor,53923.0
7077,diary of a wimpy kid christmas: cabin fever,Wesley Kimmel,2947012.0
7078,our son,Luke Evans,114019.0
7079,the cello,Jeremy Irons,16940.0
7080,the oath,Darin Scott,1584884.0
7081,craig before the creek,Philip Solomon,2084819.0
7082,wonka,Timothée Chalamet,1190668.0
7083,chicken run: dawn of the nugget,Thandiwe Newton,9030.0
7084,rebel moon,Sofia Boutella,568657.0
7085,american fiction,Jeffrey Wright,2954.0
7086,the family plan,Mark Wahlberg,13240.0
7087,finestkind,Ben Foster,11107.0
7088,the zone of interest,Christian Friedel,71374.0
7089,city of love,Robert DeCesare,3928380.0
7090,aquaman and the lost kingdom,Jason Momoa,117642.0
7091,migration,Kumail Nanjiani,466505.0
7092,anyone but you,Sydney Sweeney,115440.0
7093,the iron claw,Zac Efron,29222.0
7094,freud's last session,Anthony Hopkins,4173.0
7095,memory,Jessica Chastain,83002.0
7096,the color purple,Fantasia Barrino,165909.0
7097,the boys in the boat,Callum Turner,1371041.0
7098,ferrari,Adam Driver,1023139.0
7099,good grief,Dan Levy,934359.0
7100,fifty shades of grey,Dakota Johnson,118545.0
7101,fifty shades darker,Dakota Johnson,118545.0
7102,fifty shades freed,Dakota Johnson,118545.0
7103,deadpool & wolverine,Ryan Reynolds,10859.0
7104,madame web,Dakota Johnson,118545.0
7105,mirzapur,Ali Fazal,492791.0
7106,the mummy murders,Leila Annastasia Scott,
7107,self reliance,Jake Johnson,543505.0
7108,darkgame,Ed Westwick,21662.0
7109,night swim,Wyatt Russell,986808.0
7110,he went that way,Jacob Elordi,2034418.0
7111,the painter,Charlie Weber,147404.0
7112,the bricklayer,Aaron Eckhart,6383.0
7113,some other woman,Amanda Crew,58370.0
7114,fugitive dreams,April Matthis,2707317.0
7115,husband for sale,Ayman Mansour,3071160.0
7116,the beekeeper,Jason Statham,976.0
7117,mean girls,Angourie Rice,1265629.0
7118,the book of clarence,LaKeith Stanfield,1200864.0
7119,lift,Kevin Hart,55638.0
7120,role play,Kaley Cuoco,53862.0
7121,the night they came home,Charlie Townsend,2485317.0
